average_grade,total_approved_units,overall_approval_rate,Tuition fees up to date,Debtor,Scholarship holder,Age at enrollment,Gender,Marital status,Unemployment rate,Inflation rate,GDP,International,grade_change,fail_ratio_1st,fail_ratio_2nd,engagement_index,financial_pressure
12.166666666666666,9,0.75,1,0,0,19,1,1,7.6,2.6,0.32,0,1.0,0.0,0.0,0.75,0.0
10.5,2,0.2,0,1,0,26,1,1,8.9,1.4,3.51,0,1.0,0.0,0.0,0.2,1.0
11.116666666666667,11,0.9166666666666666,1,0,0,20,1,1,7.6,2.6,0.32,0,-1.4333333333333336,0.0,0.0,0.9166666666666666,0.0
11.666666666666668,9,0.75,0,1,0,24,1,1,15.5,2.8,-4.06,0,-0.3333333333333339,0.0,0.0,0.75,1.0
11.416666666666668,5,0.4166666666666667,1,0,0,20,0,1,12.7,3.7,-1.7,0,-1.833333333333334,0.0,0.0,0.4166666666666667,0.0
11.5,2,0.2,1,0,0,31,1,1,16.2,0.3,-0.92,0,-1.0,0.0,0.8,0.2,0.0
14.136607142857141,15,1.0,1,0,0,20,1,1,15.5,2.8,-4.06,0,1.1017857142857164,0.0,0.0,1.0,0.0
6.75,4,0.3333333333333333,0,1,0,34,0,2,12.7,3.7,-1.7,0,-13.5,0.0,1.0,0.3333333333333333,1.0
12.375,7,0.7,0,0,0,20,1,1,7.6,2.6,0.32,0,0.75,0.0,0.0,0.7,1.0
11.083333333333332,12,1.0,1,0,0,18,0,1,7.6,2.6,0.32,0,0.8333333333333339,0.0,0.0,1.0,0.0
0.0,0,0.0,1,0,0,33,1,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,25,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,1.0
13.381428571428572,14,0.875,1,0,1,18,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.875,0.0
11.767857142857142,11,0.6470588235294118,1,0,0,21,1,1,12.7,3.7,-1.7,0,0.9642857142857135,0.2222222222222222,0.0,0.6470588235294118,0.0
11.571428571428571,15,0.75,1,0,1,32,0,2,10.8,1.4,1.74,0,0.8571428571428577,0.0,0.0,0.75,0.0
11.075,9,0.75,1,0,1,29,0,4,10.8,1.4,1.74,0,-1.3499999999999996,0.0,0.0,0.75,0.0
12.766666666666666,12,0.8571428571428571,1,0,0,18,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.8571428571428571,0.0
12.2,10,0.8333333333333334,0,0,0,18,0,1,11.1,0.6,2.02,1,-0.7999999999999989,0.0,0.0,0.8333333333333334,1.0
13.105,16,1.0,1,0,1,21,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,1.0,0.0
13.116666666666667,12,0.8571428571428571,1,0,0,18,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.8571428571428571,0.0
13.35,15,1.0,1,0,1,18,1,1,13.9,-0.3,0.79,0,1.6750000000000007,0.0,0.0,1.0,0.0
12.233333333333334,11,0.9166666666666666,0,1,0,19,1,1,11.1,0.6,2.02,0,-0.8666666666666654,0.0,0.0,0.9166666666666666,1.0
12.416666666666668,12,1.0,1,0,0,18,0,1,12.4,0.5,1.79,0,-0.8333333333333339,0.0,0.0,1.0,0.0
11.541666666666668,23,0.6764705882352942,1,1,0,22,0,1,11.1,0.6,2.02,0,-0.5833333333333339,0.0,0.0,0.6764705882352942,0.0
11.125,8,0.8,1,0,0,18,0,1,8.9,1.4,3.51,0,-0.25,0.0,0.0,0.8,0.0
10.666666666666668,4,0.3333333333333333,1,0,0,20,1,1,10.8,1.4,1.74,0,0.6666666666666661,0.0,0.0,0.3333333333333333,0.0
12.514285714285714,11,0.9166666666666666,1,0,0,18,0,1,15.5,2.8,-4.06,0,-0.17142857142857082,0.0,0.0,0.9166666666666666,0.0
6.5,1,0.1,1,1,0,29,0,1,10.8,1.4,1.74,0,-13.0,0.8,1.0,0.1,0.0
13.67,2,0.125,1,0,0,19,0,1,9.4,-0.8,-3.12,0,0.0,0.875,0.875,0.125,0.0
12.833333333333332,12,1.0,1,0,1,19,0,1,15.5,2.8,-4.06,0,0.3333333333333339,0.0,0.0,1.0,0.0
11.833333333333334,5,0.4166666666666667,1,0,0,18,0,1,12.7,3.7,-1.7,0,3.0,0.5,0.0,0.4166666666666667,0.0
13.5,10,1.0,1,0,1,19,0,1,9.4,-0.8,-3.12,0,1.3999999999999986,0.0,0.0,1.0,0.0
14.079365079365079,16,0.8888888888888888,1,0,0,30,0,1,7.6,2.6,0.32,0,1.2698412698412689,0.09090909090909091,0.0,0.8888888888888888,0.0
14.654761904761905,12,1.0,1,0,1,18,0,1,11.1,0.6,2.02,0,-1.0238095238095237,0.0,0.0,1.0,0.0
12.983333333333334,10,1.0,1,0,1,19,0,1,9.4,-0.8,-3.12,0,-0.36666666666666536,0.4,0.0,1.0,0.0
11.25,10,0.8333333333333334,1,0,1,18,0,1,9.4,-0.8,-3.12,0,0.5,0.0,0.0,0.8333333333333334,0.0
0.0,0,0.0,1,0,0,29,0,1,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0
13.932692307692308,25,1.0,1,0,0,21,0,1,13.9,-0.3,0.79,0,0.6346153846153832,0.07692307692307693,0.0,1.0,0.0
16.79388888888889,15,1.0,1,0,0,28,0,1,15.5,2.8,-4.06,0,-0.423333333333332,0.0,0.0,1.0,0.0
5.833333333333333,2,0.14285714285714285,1,1,0,19,0,1,8.9,1.4,3.51,1,11.666666666666666,0.5714285714285714,0.0,0.14285714285714285,0.0
12.168831168831169,25,0.8620689655172413,1,0,0,28,0,1,7.6,2.6,0.32,0,-0.5194805194805205,0.06666666666666667,0.0,0.8620689655172413,0.0
11.6,10,0.8333333333333334,1,0,1,21,0,1,10.8,1.4,1.74,0,-0.8000000000000007,0.0,0.0,0.8333333333333334,0.0
11.325,8,0.5,1,0,0,29,0,1,12.7,3.7,-1.7,0,0.0,0.125,0.125,0.5,0.0
11.166666666666668,7,0.5833333333333334,1,1,0,18,0,1,7.6,2.6,0.32,0,0.3333333333333339,0.0,0.0,0.5833333333333334,0.0
0.0,0,0.0,0,1,0,19,0,1,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,1.0
0.0,0,0.0,1,0,0,22,1,1,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0
13.483333333333334,10,0.6666666666666666,1,0,1,22,1,1,8.9,1.4,3.51,0,2.6333333333333346,0.0,0.0,0.6666666666666666,0.0
12.321428571428571,17,1.0,1,0,0,41,1,2,10.8,1.4,1.74,0,-0.35714285714285765,0.0,0.0,1.0,0.0
0.0,0,0.0,1,0,0,18,0,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.0
15.433333333333332,12,0.8571428571428571,1,0,1,19,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.8571428571428571,0.0
0.0,0,0.0,1,1,0,20,0,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.0
12.0,10,1.0,1,0,0,49,1,2,15.5,2.8,-4.06,0,-0.3999999999999986,0.0,0.0,1.0,0.0
0.0,0,0.0,1,0,0,18,0,1,13.9,-0.3,0.79,0,0.0,0.0,0.0,0.0,0.0
10.958333333333332,10,0.8333333333333334,1,0,0,27,1,1,10.8,1.4,1.74,0,0.5833333333333339,0.0,0.0,0.8333333333333334,0.0
11.392857142857142,9,0.9,1,0,0,24,1,1,13.9,-0.3,0.79,0,-0.21428571428571352,0.0,0.0,0.9000000000000001,0.0
12.5,4,0.2857142857142857,0,0,0,34,0,2,9.4,-0.8,-3.12,0,1.0,0.0,0.14285714285714285,0.2857142857142857,1.0
13.183333333333334,12,1.0,1,0,0,19,0,1,15.5,2.8,-4.06,0,-1.9666666666666668,0.0,0.0,1.0,0.0
12.508928571428571,11,0.9166666666666666,1,0,0,43,1,1,16.2,0.3,-0.92,0,-0.7321428571428577,0.0,0.0,0.9166666666666666,0.0
12.766666666666666,11,0.9166666666666666,1,0,0,19,1,1,16.2,0.3,-0.92,0,0.8666666666666654,0.0,0.0,0.9166666666666666,0.0
12.1,10,0.8333333333333334,1,0,1,19,0,1,12.4,0.5,1.79,0,-2.1999999999999993,0.0,0.0,0.8333333333333334,0.0
0.0,0,0.0,1,0,0,25,1,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,1,0,0,29,1,1,10.8,1.4,1.74,0,0.0,1.0,0.0,0.0,0.0
12.619047619047619,12,1.0,1,0,0,18,0,1,10.8,1.4,1.74,0,-0.0952380952380949,0.0,0.0,1.0,0.0
10.725,9,0.75,1,0,1,18,0,1,12.4,0.5,1.79,0,1.0500000000000007,0.0,0.0,0.75,0.0
0.0,0,0.0,1,0,0,22,1,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.0
13.475,13,0.6842105263157895,0,1,0,21,0,1,8.9,1.4,3.51,0,-0.5500000000000007,0.0,0.0,0.6842105263157895,1.0
12.833333333333332,8,0.6666666666666666,1,0,0,20,0,1,13.9,-0.3,0.79,0,0.3333333333333339,0.0,0.0,0.6666666666666666,0.0
13.083333333333334,12,1.0,1,0,0,18,0,1,9.4,-0.8,-3.12,0,0.5,0.0,0.0,1.0,0.0
13.452380952380953,12,1.0,1,0,0,20,0,1,13.9,-0.3,0.79,0,-0.23809523809523725,0.0,0.0,1.0,0.0
0.0,0,0.0,0,0,0,21,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,1.0
12.55,14,0.8235294117647058,1,0,0,24,0,1,16.2,0.3,-0.92,0,0.09999999999999964,0.0,0.0,0.8235294117647058,0.0
0.0,0,0.0,1,0,0,35,1,1,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0
12.514285714285714,17,0.85,1,0,0,37,0,2,8.9,1.4,3.51,1,-1.8285714285714292,0.0,0.0,0.8500000000000001,0.0
15.5,10,0.8333333333333334,1,0,1,18,1,1,11.1,0.6,2.02,0,0.0,0.0,0.0,0.8333333333333334,0.0
13.0,11,0.9166666666666666,1,1,1,19,0,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.9166666666666666,0.0
11.625,8,0.38095238095238093,1,0,0,26,1,1,7.6,2.6,0.32,0,0.75,0.0,0.0,0.38095238095238093,0.0
12.075,17,0.85,1,0,0,21,1,1,15.5,2.8,-4.06,0,0.34999999999999964,0.0,0.0,0.8500000000000001,0.0
13.5625,12,1.0,1,0,1,19,0,1,10.8,1.4,1.74,0,-0.875,0.0,0.0,1.0,0.0
13.200854700854702,22,0.8148148148148148,1,0,0,18,0,1,15.5,2.8,-4.06,0,-1.2905982905982931,0.0,0.0,0.8148148148148148,0.0
12.783333333333333,10,0.8333333333333334,1,0,0,22,0,1,15.5,2.8,-4.06,0,-0.7666666666666657,0.0,0.0,0.8333333333333334,0.0
0.0,0,0.0,0,1,0,45,1,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,1.0
13.825,9,0.9,1,0,0,23,1,1,7.6,2.6,0.32,0,-0.8499999999999996,0.0,0.0,0.9000000000000001,0.0
12.416666666666668,11,0.9166666666666666,1,0,0,18,0,1,10.8,1.4,1.74,0,-1.166666666666666,0.0,0.0,0.9166666666666666,0.0
12.458333333333332,10,0.8333333333333334,1,0,0,18,0,1,7.6,2.6,0.32,0,-0.4166666666666661,0.0,0.0,0.8333333333333334,0.0
11.575,9,0.75,1,0,0,31,0,1,13.9,-0.3,0.79,0,0.34999999999999964,0.0,0.0,0.75,0.0
0.0,0,0.0,0,1,0,31,1,1,12.4,0.5,1.79,0,0.0,0.0,0.0,0.0,1.0
14.133928571428571,12,0.9230769230769231,1,0,1,20,1,1,12.4,0.5,1.79,0,-0.01785714285714235,0.0,0.0,0.9230769230769231,0.0
12.03188888888889,15,1.0,1,1,1,20,0,1,15.5,2.8,-4.06,0,-0.5917777777777768,0.0,0.0,1.0,0.0
0.0,0,0.0,1,0,0,20,0,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.0
13.571428571428573,14,1.0,1,0,0,20,0,1,11.1,0.6,2.02,0,-0.5714285714285712,0.0,0.0,1.0,0.0
12.0,12,0.8571428571428571,1,0,0,26,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.8571428571428571,0.0
0.0,0,0.0,1,0,0,47,1,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.0
12.758928571428571,12,1.0,1,0,0,20,0,1,11.1,0.6,2.02,0,0.7678571428571423,0.0,0.0,1.0,0.0
14.2,10,1.0,0,1,1,20,0,1,12.7,3.7,-1.7,0,-0.40000000000000036,0.2,0.0,1.0,0.0
12.7,9,0.75,0,1,0,20,1,1,13.9,-0.3,0.79,0,0.5999999999999996,0.0,0.0,0.75,1.0
14.25,16,1.0,1,0,0,18,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,1,1,0,26,1,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0
5.0,2,0.3333333333333333,1,0,0,18,0,1,12.7,3.7,-1.7,0,-10.0,0.0,0.0,0.3333333333333333,0.0
14.20625,8,0.5333333333333333,1,0,1,30,0,1,13.9,-0.3,0.79,0,-1.4124999999999996,0.0,0.0,0.5333333333333333,0.0
12.471428571428572,14,0.875,1,0,1,19,0,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.875,0.0
11.075,9,0.75,1,0,0,19,0,1,12.7,3.7,-1.7,0,-0.6500000000000004,0.16666666666666666,0.0,0.75,0.0
14.50125,16,1.0,1,0,1,18,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,1.0,0.0
14.0,12,1.0,1,0,1,20,0,1,11.1,0.6,2.02,0,-2.0,0.0,0.0,1.0,0.0
15.3125,12,1.0,1,0,0,18,0,1,11.1,0.6,2.02,0,-1.375,0.0,0.0,1.0,0.0
12.25,10,0.8333333333333334,1,0,0,18,0,1,8.9,1.4,3.51,0,0.5,0.0,0.0,0.8333333333333334,0.0
14.964285714285715,11,0.9166666666666666,0,0,0,26,0,1,11.1,0.6,2.02,0,-0.9285714285714288,0.0,0.0,0.9166666666666666,1.0
13.488095238095237,12,1.0,1,0,1,20,0,1,8.9,1.4,3.51,0,-2.6904761904761916,0.0,0.0,1.0,0.0
13.817142857142857,14,0.875,1,0,1,20,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.875,0.0
0.0,0,0.0,1,0,0,22,1,1,13.9,-0.3,0.79,0,0.0,0.0,0.0,0.0,0.0
12.831041666666668,14,0.9333333333333333,1,0,1,23,0,1,11.1,0.6,2.02,0,-0.3245833333333348,0.0,0.0,0.9333333333333333,0.0
12.377777777777776,12,0.75,0,1,0,29,0,2,7.6,2.6,0.32,0,1.644444444444444,0.4444444444444444,0.2857142857142857,0.75,1.0
0.0,0,0.0,0,1,0,51,1,2,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,1.0
10.7,10,1.0,1,0,0,20,1,1,12.4,0.5,1.79,0,1.0,0.0,0.0,1.0,0.0
12.61,14,0.875,1,0,1,18,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.875,0.0
11.476190476190476,6,0.6,0,0,1,19,0,1,10.8,1.4,1.74,0,1.6190476190476204,0.0,0.0,0.6,0.0
10.833333333333332,5,0.4166666666666667,0,1,0,19,1,1,16.2,0.3,-0.92,0,-1.666666666666666,0.0,0.0,0.4166666666666667,1.0
13.095238095238095,12,1.0,1,0,0,18,0,1,13.9,-0.3,0.79,0,0.4761904761904763,0.0,0.0,1.0,0.0
12.666666666666668,11,0.9166666666666666,1,0,0,45,0,2,13.9,-0.3,0.79,0,0.6666666666666661,0.0,0.0,0.9166666666666666,0.0
14.416666666666668,9,0.75,1,0,1,21,0,1,8.9,1.4,3.51,0,1.833333333333334,0.0,0.0,0.75,0.0
13.314285714285717,14,0.875,1,0,1,19,0,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.875,0.0
14.25,5,0.4166666666666667,0,1,0,25,1,1,13.9,-0.3,0.79,0,0.5,0.0,0.0,0.4166666666666667,1.0
12.0,6,0.42857142857142855,0,1,0,30,0,2,13.9,-0.3,0.79,0,-0.6666666666666679,0.0,0.0,0.42857142857142855,1.0
10.333333333333334,6,0.5,1,0,0,19,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.5,0.0
0.0,0,0.0,1,1,0,24,1,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.0
12.745833333333334,10,0.7142857142857143,1,0,0,19,0,1,12.4,0.5,1.79,0,-1.2583333333333329,0.0,0.0,0.7142857142857143,0.0
12.675,13,0.8125,1,0,0,20,1,1,16.2,0.3,-0.92,0,0.15000000000000036,0.0,0.1111111111111111,0.8125,0.0
10.5,6,0.6,1,0,0,20,0,1,12.4,0.5,1.79,0,0.33333333333333215,0.0,0.0,0.6,0.0
12.333333333333334,12,1.0,1,0,0,19,1,1,10.8,1.4,1.74,0,-1.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0,0,0,34,1,4,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,1.0
13.333333333333332,12,1.0,1,0,0,22,0,1,12.4,0.5,1.79,1,0.6666666666666661,0.0,0.0,1.0,0.0
14.026785714285715,12,1.0,1,0,1,22,1,1,11.1,0.6,2.02,0,0.8035714285714288,0.0,0.0,1.0,0.0
11.575,9,0.9,1,0,1,20,1,1,9.4,-0.8,-3.12,0,-1.6500000000000004,0.0,0.0,0.9000000000000001,0.0
13.512857142857142,14,0.875,1,0,1,19,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.875,0.0
0.0,0,0.0,1,0,0,24,0,1,12.4,0.5,1.79,0,0.0,0.0,0.0,0.0,0.0
12.1,9,0.9,0,0,1,18,1,1,8.9,1.4,3.51,0,-0.1999999999999993,0.0,0.0,0.9000000000000001,0.0
12.627380952380953,13,0.8666666666666667,1,0,1,19,0,1,13.9,-0.3,0.79,0,0.08809523809523867,0.0,0.0,0.8666666666666667,0.0
11.25,8,0.5,1,0,0,45,1,4,10.8,1.4,1.74,0,-0.5,0.0,0.0,0.5,0.0
12.458333333333332,10,0.8333333333333334,1,0,1,20,1,1,9.4,-0.8,-3.12,0,0.5833333333333339,0.0,0.0,0.8333333333333334,0.0
11.2,8,0.6666666666666666,1,0,0,39,1,1,7.6,2.6,0.32,0,-0.40000000000000036,0.0,0.16666666666666666,0.6666666666666666,0.0
14.466666666666667,10,1.0,1,0,0,38,1,2,13.9,-0.3,0.79,0,-0.2666666666666657,0.0,0.0,1.0,0.0
11.75,9,0.45,1,0,0,24,0,1,9.4,-0.8,-3.12,0,0.16666666666666785,0.0,0.0,0.45000000000000007,0.0
5.5,4,0.3333333333333333,1,0,0,23,0,1,13.9,-0.3,0.79,0,-11.0,0.0,0.0,0.3333333333333333,0.0
14.8625,12,1.0,1,0,0,31,1,1,16.2,0.3,-0.92,0,-0.5250000000000004,0.0,0.0,1.0,0.0
14.833333333333334,12,1.0,1,1,1,18,0,1,8.9,1.4,3.51,0,0.0,0.0,0.0,1.0,0.0
12.599999999999998,14,0.875,1,0,1,19,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.875,0.0
0.0,0,0.0,1,0,0,18,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
6.333333333333333,3,0.25,1,0,0,35,0,1,11.1,0.6,2.02,0,-12.666666666666666,0.0,0.0,0.25,0.0
11.125,9,0.75,1,0,1,20,0,1,15.5,2.8,-4.06,0,0.75,0.0,0.0,0.75,0.0
0.0,0,0.0,1,1,0,23,1,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0
12.05,8,0.6666666666666666,1,0,0,24,0,1,12.7,3.7,-1.7,0,-1.0999999999999996,0.0,0.0,0.6666666666666666,0.0
11.863636363636363,19,1.0,0,0,0,28,0,1,15.5,2.8,-4.06,0,0.2727272727272716,0.0,0.0,1.0,1.0
0.0,0,0.0,1,0,0,18,0,1,9.4,-0.8,-3.12,0,0.0,0.625,0.625,0.0,0.0
11.041666666666668,8,0.8,1,0,0,32,1,2,13.9,-0.3,0.79,0,0.5833333333333339,0.0,0.0,0.8,0.0
11.318181818181818,22,0.9166666666666666,1,1,0,21,0,1,8.9,1.4,3.51,0,-1.1818181818181799,0.0,0.0,0.9166666666666666,0.0
16.547619047619047,12,1.0,1,1,0,30,0,1,13.9,-0.3,0.79,0,0.2380952380952408,0.0,0.0,1.0,0.0
13.479166666666668,13,0.9285714285714286,1,0,0,20,0,1,15.5,2.8,-4.06,0,-1.708333333333334,0.0,0.0,0.9285714285714286,0.0
13.166666666666668,10,1.0,1,0,0,18,1,1,16.2,0.3,-0.92,0,0.3333333333333339,0.0,0.0,1.0,0.0
0.0,0,0.0,1,1,0,26,1,1,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.0
13.75,12,1.0,1,0,1,19,0,1,15.5,2.8,-4.06,0,0.5,0.0,0.0,1.0,0.0
11.625,10,0.8333333333333334,1,0,0,19,1,1,9.4,-0.8,-3.12,0,-1.25,0.0,0.0,0.8333333333333334,0.0
10.694871794871796,26,0.9629629629629629,1,0,0,52,0,1,13.9,-0.3,0.79,0,0.4564102564102548,0.0,0.0,0.9629629629629629,0.0
13.9,14,0.875,1,0,0,18,0,2,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.875,0.0
10.0,3,0.3,1,1,0,19,0,1,12.4,0.5,1.79,0,0.0,0.0,0.0,0.3,0.0
13.916666666666668,11,0.9166666666666666,1,0,1,26,0,1,10.8,1.4,1.74,0,1.166666666666666,0.0,0.0,0.9166666666666666,0.0
16.0,10,1.0,1,0,0,20,0,1,12.7,3.7,-1.7,1,-0.3333333333333339,0.0,0.0,1.0,0.0
0.0,0,0.0,1,0,0,29,1,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
11.333333333333332,6,0.5,1,0,0,21,0,1,9.4,-0.8,-3.12,0,-2.666666666666666,0.0,0.0,0.5,0.0
5.875,4,0.3333333333333333,1,0,0,26,0,1,7.6,2.6,0.32,0,-11.75,0.0,0.0,0.3333333333333333,0.0
5.25,2,0.2,1,0,0,20,1,1,12.7,3.7,-1.7,0,10.5,0.0,0.0,0.2,0.0
11.916666666666668,12,1.0,1,0,1,20,0,1,12.4,0.5,1.79,0,-0.16666666666666607,0.0,0.0,1.0,0.0
12.833333333333334,12,1.0,1,0,0,20,0,1,10.8,1.4,1.74,0,-2.0,0.0,0.0,1.0,0.0
13.066666666666666,11,0.9166666666666666,1,0,0,20,0,1,11.1,0.6,2.02,0,-0.5333333333333332,0.0,0.0,0.9166666666666666,0.0
13.133333333333333,10,0.8333333333333334,1,0,0,19,1,1,15.5,2.8,-4.06,0,-0.9333333333333336,0.0,0.0,0.8333333333333334,0.0
12.914285714285713,14,0.875,1,0,0,18,0,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.875,0.0
11.0,3,0.3,1,0,0,23,0,1,9.4,-0.8,-3.12,0,2.0,0.2,0.0,0.3,0.0
0.0,0,0.0,1,0,1,19,1,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0
11.2,9,0.6923076923076923,0,0,0,32,1,1,10.8,1.4,1.74,0,-0.40000000000000036,0.0,0.0,0.6923076923076923,1.0
12.666666666666668,4,0.3333333333333333,1,1,1,21,0,1,13.9,-0.3,0.79,0,0.6666666666666661,0.0,0.0,0.3333333333333333,0.0
0.0,0,0.0,0,1,0,19,0,1,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,1.0
5.0,1,0.08333333333333333,1,0,0,26,1,2,12.4,0.5,1.79,0,-10.0,0.0,0.0,0.08333333333333333,0.0
12.283333333333333,10,0.8333333333333334,1,0,1,19,0,1,16.2,0.3,-0.92,0,2.2333333333333343,0.0,0.0,0.8333333333333334,0.0
12.125,12,1.0,1,0,1,19,0,1,16.2,0.3,-0.92,0,-0.25,0.0,0.0,1.0,0.0
11.119047619047619,9,0.75,1,0,0,18,0,1,16.2,0.3,-0.92,0,1.095238095238095,0.0,0.0,0.75,0.0
11.678571428571429,26,0.9285714285714286,1,0,0,31,0,4,9.4,-0.8,-3.12,0,0.6428571428571423,0.0,0.07142857142857142,0.9285714285714286,0.0
14.899999999999999,10,1.0,1,0,0,19,1,1,8.9,1.4,3.51,0,0.5999999999999996,0.0,0.0,1.0,0.0
12.25,12,1.0,1,0,1,21,0,1,13.9,-0.3,0.79,0,0.5,0.0,0.0,1.0,0.0
0.0,0,0.0,0,1,0,31,0,2,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,1.0
10.675,9,0.9,1,1,1,39,0,4,9.4,-0.8,-3.12,0,0.15000000000000036,0.0,0.0,0.9000000000000001,0.0
11.122222222222224,14,0.6666666666666666,1,0,0,27,0,1,10.8,1.4,1.74,0,-0.6444444444444439,0.0,0.0,0.6666666666666666,0.0
11.833333333333332,10,0.8333333333333334,0,0,0,18,0,1,7.6,2.6,0.32,0,0.6666666666666661,0.16666666666666666,0.0,0.8333333333333334,1.0
0.0,0,0.0,1,0,0,21,1,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0
13.053571428571429,9,0.9,1,0,1,18,0,1,9.4,-0.8,-3.12,0,0.39285714285714235,0.4,0.0,0.9000000000000001,0.0
12.25,4,0.4,0,1,1,20,0,1,9.4,-0.8,-3.12,0,-1.5,0.2,0.0,0.4,0.0
14.98984126984127,15,1.0,1,0,1,18,0,1,11.1,0.6,2.02,0,0.2425396825396824,0.0,0.0,1.0,0.0
0.0,0,0.0,1,0,0,41,0,2,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,0.0
14.238095238095237,12,1.0,1,0,1,18,0,1,15.5,2.8,-4.06,0,-0.19047619047619158,0.0,0.0,1.0,0.0
11.458333333333332,7,0.5833333333333334,0,1,0,19,0,1,15.5,2.8,-4.06,0,1.583333333333334,0.0,0.0,0.5833333333333334,1.0
6.071428571428571,6,0.5,1,0,0,47,1,2,16.2,0.3,-0.92,0,-12.142857142857142,0.0,0.0,0.5,0.0
11.916666666666668,12,1.0,1,0,1,43,0,2,8.9,1.4,3.51,0,-0.8333333333333339,0.0,0.0,1.0,0.0
13.416666666666668,10,1.0,1,0,0,26,0,2,10.8,1.4,1.74,0,2.833333333333334,0.0,0.0,1.0,0.0
0.0,0,0.0,0,0,0,25,1,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,1.0
12.25,9,0.9,1,0,0,18,1,1,15.5,2.8,-4.06,0,0.5,0.0,0.0,0.9000000000000001,0.0
13.330357142857142,30,0.8571428571428571,1,0,0,28,0,1,16.2,0.3,-0.92,0,1.0892857142857135,0.1111111111111111,0.0,0.8571428571428571,0.0
12.192307692307692,14,0.5,1,0,0,19,0,1,7.6,2.6,0.32,0,0.0,0.35714285714285715,0.35714285714285715,0.5,0.0
12.733333333333334,12,0.8571428571428571,1,0,0,22,1,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.8571428571428571,0.0
12.666666666666666,12,0.8571428571428571,1,0,0,19,0,1,12.4,0.5,1.79,0,1.0,0.0,0.0,0.8571428571428571,0.0
12.55952380952381,12,1.0,1,0,1,18,0,1,15.5,2.8,-4.06,0,-0.5476190476190474,0.0,0.0,1.0,0.0
0.0,0,0.0,1,0,0,21,1,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
12.466666666666667,8,0.8,1,0,0,49,1,2,16.2,0.3,-0.92,0,-1.7333333333333343,0.0,0.2,0.8,0.0
12.1,10,1.0,1,0,0,39,0,2,7.6,2.6,0.32,0,2.1999999999999993,0.0,0.0,1.0,0.0
0.0,0,0.0,1,0,0,34,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,0.0
